Arrival_Date,State,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
23-01-2020,Tamil Nadu,Other,3000,3200,3100
03-02-2020,Tamil Nadu,Other,3000,3200,3100
10-02-2020,Tamil Nadu,Other,3000,3200,3100
11-02-2020,Tamil Nadu,Other,3000,3200,3100
27-02-2020,Tamil Nadu,Other,3000,3200,3100
07-03-2020,Tamil Nadu,Other,3000,3200,3100
10-03-2020,Tamil Nadu,Other,3000,3200,3100
12-03-2020,Tamil Nadu,Other,3000,3200,3100
13-03-2020,Tamil Nadu,Other,3000,3200,3100
16-03-2020,Tamil Nadu,Other,3000,3200,3100
20-03-2020,Tamil Nadu,Other,3000,3200,3100
23-03-2020,Tamil Nadu,Other,3000,3200,3100
10-07-2020,Tamil Nadu,Other,3000,3200,3100
15-07-2020,Tamil Nadu,Other,3000,3200,3100
16-07-2020,Tamil Nadu,Other,3000,3200,3100
21-07-2020,Tamil Nadu,Other,3000,3200,3100
23-07-2020,Tamil Nadu,Other,3000,3200,3100
27-07-2020,Tamil Nadu,Other,3000,3200,3100
03-08-2020,Tamil Nadu,Other,3000,3200,3100
18-08-2020,Tamil Nadu,Other,3000,3200,3100
03-01-2020,Tamil Nadu,Other,2200,2900,2500
04-01-2020,Tamil Nadu,Other,3000,3300,3200
06-01-2020,Tamil Nadu,Other,3000,3300,3200
07-01-2020,Tamil Nadu,Other,3000,3300,3200
08-01-2020,Tamil Nadu,Other,3000,3300,3200
09-01-2020,Tamil Nadu,Other,3000,3300,3200
10-01-2020,Tamil Nadu,Other,3000,3300,3200
17-01-2020,Tamil Nadu,Other,3000,3300,3200
18-01-2020,Tamil Nadu,Other,3000,3300,3200
20-01-2020,Tamil Nadu,Other,3000,3300,3200
21-01-2020,Tamil Nadu,Other,3000,3300,3200
22-01-2020,Tamil Nadu,Other,3000,3300,3200
23-01-2020,Tamil Nadu,Other,3000,3300,3200
24-01-2020,Tamil Nadu,Other,3000,3300,3200
25-01-2020,Tamil Nadu,Other,3000,3300,3200
27-01-2020,Tamil Nadu,Other,3000,3300,3200
28-01-2020,Tamil Nadu,Other,5000,5340,5140
29-01-2020,Tamil Nadu,Other,3000,3300,3200
30-01-2020,Tamil Nadu,Other,3000,3300,3200
31-01-2020,Tamil Nadu,Other,3200,3300,3300
07-02-2020,Tamil Nadu,Other,3000,3300,3200
08-02-2020,Tamil Nadu,Other,3000,3300,3200
10-02-2020,Tamil Nadu,Other,3000,3300,3200
11-02-2020,Tamil Nadu,Other,3000,3300,3200
12-02-2020,Tamil Nadu,Other,3000,3300,3200
14-02-2020,Tamil Nadu,Other,3000,3300,3200
15-02-2020,Tamil Nadu,Other,3000,3300,3200
17-02-2020,Tamil Nadu,Other,3000,3300,3200
18-02-2020,Tamil Nadu,Other,3000,3300,3200
19-02-2020,Tamil Nadu,Other,3000,3300,3200
21-02-2020,Tamil Nadu,Other,3000,3300,3200
22-02-2020,Tamil Nadu,Other,3000,3300,3200
25-02-2020,Tamil Nadu,Other,3000,3300,3200
28-02-2020,Tamil Nadu,Other,3000,3300,3200
02-03-2020,Tamil Nadu,Other,3000,3300,3200
03-03-2020,Tamil Nadu,Other,3000,3300,3200
06-03-2020,Tamil Nadu,Other,3000,3300,3200
07-03-2020,Tamil Nadu,Other,3000,3300,3200
09-03-2020,Tamil Nadu,Other,3000,3300,3200
10-03-2020,Tamil Nadu,Other,3000,3300,3200
13-03-2020,Tamil Nadu,Other,3000,3300,3200
14-03-2020,Tamil Nadu,Other,3000,3300,3200
16-03-2020,Tamil Nadu,Other,3000,3300,3200
17-03-2020,Tamil Nadu,Other,3000,3300,3200
18-03-2020,Tamil Nadu,Other,3000,3300,3200
19-03-2020,Tamil Nadu,Other,3000,3300,3200
20-03-2020,Tamil Nadu,Other,3000,3300,3200
21-03-2020,Tamil Nadu,Other,3000,3300,3200
01-06-2020,Tamil Nadu,Other,3000,3300,3200
02-06-2020,Tamil Nadu,Other,3000,3500,3300
03-06-2020,Tamil Nadu,Other,3000,3300,3200
04-06-2020,Tamil Nadu,Other,3000,3000,3000
05-06-2020,Tamil Nadu,Other,3200,3500,3300
08-06-2020,Tamil Nadu,Other,3000,3500,3200
09-06-2020,Tamil Nadu,Other,3000,3300,3200
10-06-2020,Tamil Nadu,Other,3000,3300,3200
12-06-2020,Tamil Nadu,Other,3000,3300,3200
13-06-2020,Tamil Nadu,Other,3200,3500,3300
15-06-2020,Tamil Nadu,Other,3000,3500,3200
16-06-2020,Tamil Nadu,Other,3200,3500,3300
18-06-2020,Tamil Nadu,Other,3200,3500,3300
19-06-2020,Tamil Nadu,Other,3000,3300,3200
20-06-2020,Tamil Nadu,Other,2800,7300,7200
22-06-2020,Tamil Nadu,Other,3000,3300,3200
23-06-2020,Tamil Nadu,Other,7050,7300,7200
24-06-2020,Tamil Nadu,Other,7210,7300,7270
25-06-2020,Tamil Nadu,Other,7050,7300,7200
26-06-2020,Tamil Nadu,Other,1400,1600,1500
03-07-2020,Tamil Nadu,Other,1400,1600,1500
06-07-2020,Tamil Nadu,Other,1400,1600,1500
08-07-2020,Tamil Nadu,Other,2800,3000,2900
21-07-2020,Tamil Nadu,Other,2200,2500,2300
22-07-2020,Tamil Nadu,Other,2800,3000,2900
23-07-2020,Tamil Nadu,Other,2800,3000,2900
24-07-2020,Tamil Nadu,Other,2800,3000,2900
29-07-2020,Tamil Nadu,Other,3100,3300,3200
04-08-2020,Tamil Nadu,Other,3000,3300,3200
06-08-2020,Tamil Nadu,Other,3000,3300,3200
12-08-2020,Tamil Nadu,Other,3000,3300,3200
13-08-2020,Tamil Nadu,Other,3000,3200,3100
14-08-2020,Tamil Nadu,Other,2460,2810,2610
17-08-2020,Tamil Nadu,Other,3000,3200,3100
19-08-2020,Tamil Nadu,Other,3000,3200,3100
31-08-2020,Tamil Nadu,Other,3000,3300,3200
03-09-2020,Tamil Nadu,Other,3100,3300,3200
07-09-2020,Tamil Nadu,Other,3200,3500,3300
09-09-2020,Tamil Nadu,Other,3200,3500,3300
11-09-2020,Tamil Nadu,Other,2500,2500,2500
12-09-2020,Tamil Nadu,Other,3000,3300,3200
14-09-2020,Tamil Nadu,Other,3000,3000,3000
15-09-2020,Tamil Nadu,Other,3000,3000,3000
04-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
05-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
06-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
07-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
08-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
09-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
10-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
11-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
12-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
13-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
16-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
17-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
18-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
19-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
20-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
22-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
23-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
24-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
25-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
27-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
28-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
29-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
30-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
31-01-2020,Uttar Pradesh,Beedi,2000,2200,2100
01-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
02-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
03-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
04-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
05-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
09-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
10-02-2020,Uttar Pradesh,Beedi,1800,2000,1900
11-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
13-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
14-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
15-02-2020,Uttar Pradesh,Beedi,1800,2000,1900
16-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
17-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
18-02-2020,Uttar Pradesh,Beedi,1800,2000,1900
19-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
23-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
24-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
25-02-2020,Uttar Pradesh,Beedi,1800,2000,1900
26-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
28-02-2020,Uttar Pradesh,Beedi,1800,2000,1900
29-02-2020,Uttar Pradesh,Beedi,2000,2200,2100
01-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
02-03-2020,Uttar Pradesh,Beedi,1800,2000,1900
03-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
04-03-2020,Uttar Pradesh,Beedi,1800,2000,1900
05-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
06-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
12-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
17-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
18-03-2020,Uttar Pradesh,Beedi,2200,2400,2300
19-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
20-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
21-03-2020,Uttar Pradesh,Beedi,2000,2200,2100
15-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
16-05-2020,Uttar Pradesh,Beedi,2200,2400,2300
18-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
19-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
20-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
21-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
22-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
24-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
25-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
26-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
27-05-2020,Uttar Pradesh,Beedi,2200,2400,2300
28-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
29-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
30-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
31-05-2020,Uttar Pradesh,Beedi,2000,2200,2100
01-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
02-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
03-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
04-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
05-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
06-06-2020,Uttar Pradesh,Beedi,2200,2400,2300
07-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
09-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
10-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
11-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
12-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
13-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
14-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
15-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
16-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
17-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
18-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
19-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
20-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
21-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
22-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
23-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
24-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
25-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
26-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
27-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
28-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
29-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
30-06-2020,Uttar Pradesh,Beedi,2000,2200,2100
01-07-2020,Uttar Pradesh,Beedi,2000,2200,2100
02-07-2020,Uttar Pradesh,Beedi,2000,2200,2100
02-01-2020,Uttar Pradesh,Beedi,4600,4800,4700
03-01-2020,Uttar Pradesh,Beedi,4600,4800,4700
04-01-2020,Uttar Pradesh,Beedi,4600,4800,4700
06-01-2020,Uttar Pradesh,Beedi,4700,4850,4800
07-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
08-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
09-01-2020,Uttar Pradesh,Beedi,7700,7900,7800
11-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
13-01-2020,Uttar Pradesh,Beedi,7800,8000,7900
14-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
15-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
16-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
17-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
18-01-2020,Uttar Pradesh,Beedi,4700,4900,4850
20-01-2020,Uttar Pradesh,Beedi,7800,8000,7900
21-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
22-01-2020,Uttar Pradesh,Beedi,7700,7900,7800
23-01-2020,Uttar Pradesh,Beedi,4700,4900,4800
24-01-2020,Uttar Pradesh,Beedi,4700,4800,4780
25-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
27-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
28-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
29-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
30-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
31-01-2020,Uttar Pradesh,Beedi,4700,4800,4750
01-02-2020,Uttar Pradesh,Beedi,4700,4800,4750
03-02-2020,Uttar Pradesh,Beedi,4700,4800,4750
05-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
07-02-2020,Uttar Pradesh,Beedi,7700,7800,7760
08-02-2020,Uttar Pradesh,Beedi,7700,7800,7750
10-02-2020,Uttar Pradesh,Beedi,4600,4800,4700
11-02-2020,Uttar Pradesh,Beedi,4650,4750,4700
12-02-2020,Uttar Pradesh,Beedi,4700,4900,4780
13-02-2020,Uttar Pradesh,Beedi,4600,4700,4650
14-02-2020,Uttar Pradesh,Beedi,4700,4900,4840
15-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
17-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
18-02-2020,Uttar Pradesh,Beedi,4700,4800,4750
19-02-2020,Uttar Pradesh,Beedi,4700,4800,4780
20-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
21-02-2020,Uttar Pradesh,Beedi,4700,4800,4750
22-02-2020,Uttar Pradesh,Beedi,4700,4850,4800
24-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
25-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
27-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
28-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
29-02-2020,Uttar Pradesh,Beedi,4700,4900,4800
02-03-2020,Uttar Pradesh,Beedi,4700,4900,4800
03-03-2020,Uttar Pradesh,Beedi,4700,4900,4850
04-03-2020,Uttar Pradesh,Beedi,7700,7900,7800
05-03-2020,Uttar Pradesh,Beedi,4700,4900,4800
06-03-2020,Uttar Pradesh,Beedi,4700,4900,4825
07-03-2020,Uttar Pradesh,Beedi,4700,4900,4800
09-03-2020,Uttar Pradesh,Beedi,4700,4880,4800
11-03-2020,Uttar Pradesh,Beedi,4700,4800,4750
12-03-2020,Uttar Pradesh,Beedi,4650,4800,4700
13-03-2020,Uttar Pradesh,Beedi,4650,4750,4700
14-03-2020,Uttar Pradesh,Beedi,4600,4800,4700
16-03-2020,Uttar Pradesh,Beedi,4600,4700,4650
17-03-2020,Uttar Pradesh,Beedi,4700,4800,4750
18-03-2020,Uttar Pradesh,Beedi,4600,4800,4700
19-03-2020,Uttar Pradesh,Beedi,4700,4900,4800
20-03-2020,Uttar Pradesh,Beedi,4700,4900,4800
21-03-2020,Uttar Pradesh,Beedi,4700,4900,4800
23-03-2020,Uttar Pradesh,Beedi,4700,4900,4820
24-03-2020,Uttar Pradesh,Beedi,4650,4750,4700
22-05-2020,Uttar Pradesh,Beedi,4000,4100,4050
19-06-2020,Uttar Pradesh,Beedi,6500,6700,6600
26-06-2020,Uttar Pradesh,Beedi,3200,3300,3250
03-07-2020,Uttar Pradesh,Beedi,3250,3350,3300
17-07-2020,Uttar Pradesh,Beedi,3850,3950,3900
24-07-2020,Uttar Pradesh,Beedi,3900,4100,4000
31-07-2020,Uttar Pradesh,Beedi,8800,9000,8900
14-08-2020,Uttar Pradesh,Beedi,4100,4300,4200
28-08-2020,Uttar Pradesh,Beedi,4100,4300,4200
04-09-2020,Uttar Pradesh,Beedi,4200,4400,4300
11-09-2020,Uttar Pradesh,Beedi,4200,4320,4280
18-09-2020,Uttar Pradesh,Beedi,4200,4300,4280
02-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
03-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
04-01-2020,Uttar Pradesh,Chewing,7600,7800,7700
06-01-2020,Uttar Pradesh,Chewing,7700,7800,7750
07-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
08-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
09-01-2020,Uttar Pradesh,Chewing,4700,4900,4800
11-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
13-01-2020,Uttar Pradesh,Chewing,4700,4900,4800
14-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
15-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
16-01-2020,Uttar Pradesh,Chewing,7700,7900,7850
17-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
18-01-2020,Uttar Pradesh,Chewing,7700,7900,7850
20-01-2020,Uttar Pradesh,Chewing,4700,4900,4800
21-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
22-01-2020,Uttar Pradesh,Chewing,4700,4800,4750
23-01-2020,Uttar Pradesh,Chewing,7700,7900,7800
24-01-2020,Uttar Pradesh,Chewing,7700,7800,7760
25-01-2020,Uttar Pradesh,Chewing,7700,7800,7750
27-01-2020,Uttar Pradesh,Chewing,7700,7800,7750
28-01-2020,Uttar Pradesh,Chewing,7700,7800,7780
