Arrival_Date,State,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
21-08-2010,Jharkhand,Other,4400,4600,4500
22-08-2010,Jharkhand,Other,4400,4600,4500
23-08-2010,Jharkhand,Other,4400,4600,4500
25-08-2010,Jharkhand,Other,4400,4600,4500
26-08-2010,Jharkhand,Other,4400,4600,4500
27-08-2010,Jharkhand,Other,4400,4600,4500
28-08-2010,Jharkhand,Other,4400,4600,4500
29-08-2010,Jharkhand,Other,4400,4600,4500
30-08-2010,Jharkhand,Other,4400,4600,4500
01-09-2010,Jharkhand,Other,4400,4600,4500
02-09-2010,Jharkhand,Other,4400,4600,4500
03-09-2010,Jharkhand,Other,4400,4600,4500
04-09-2010,Jharkhand,Other,4500,4700,4600
05-09-2010,Jharkhand,Other,4500,4700,4600
06-09-2010,Jharkhand,Other,4500,4700,4600
08-09-2010,Jharkhand,Other,4500,4700,4600
09-09-2010,Jharkhand,Other,4500,4700,4600
10-09-2010,Jharkhand,Other,4400,4600,4500
11-09-2010,Jharkhand,Other,4400,4600,4500
12-09-2010,Jharkhand,Other,4400,4600,4500
13-09-2010,Jharkhand,Other,4400,4600,4500
15-09-2010,Jharkhand,Other,4400,4600,4500
16-09-2010,Jharkhand,Other,4000,4600,4500
17-09-2010,Jharkhand,Other,4100,4300,4200
18-09-2010,Jharkhand,Other,4100,4300,4200
19-09-2010,Jharkhand,Other,4100,4300,4200
20-09-2010,Jharkhand,Other,4100,4300,4200
22-09-2010,Jharkhand,Other,4100,4300,4200
23-09-2010,Jharkhand,Other,4100,4300,4200
24-09-2010,Jharkhand,Other,4000,4200,4100
25-09-2010,Jharkhand,Other,4000,4200,4100
26-09-2010,Jharkhand,Other,4000,4200,4100
27-09-2010,Jharkhand,Other,4000,4200,4100
29-09-2010,Jharkhand,Other,4000,4200,4100
30-09-2010,Jharkhand,Other,4000,4200,4100
01-10-2010,Jharkhand,Other,4000,4200,4100
02-10-2010,Jharkhand,Other,4000,4200,4100
03-10-2010,Jharkhand,Other,4000,4200,4100
04-10-2010,Jharkhand,Other,4000,4200,4100
06-10-2010,Jharkhand,Other,4000,4200,4100
07-10-2010,Jharkhand,Other,4000,4200,4100
08-10-2010,Jharkhand,Other,4000,4200,4100
09-10-2010,Jharkhand,Other,4000,4200,4100
10-10-2010,Jharkhand,Other,4000,4200,4100
11-10-2010,Jharkhand,Other,4000,4200,4100
13-10-2010,Jharkhand,Other,4000,4200,4100
14-10-2010,Jharkhand,Other,4000,4200,4100
15-10-2010,Jharkhand,Other,4000,4200,4100
18-10-2010,Jharkhand,Other,4000,4200,4100
20-10-2010,Jharkhand,Other,4000,4200,4100
22-10-2010,Jharkhand,Other,4000,4200,4100
23-10-2010,Jharkhand,Other,4000,4200,4100
24-10-2010,Jharkhand,Other,4000,4200,4100
25-10-2010,Jharkhand,Other,4000,4200,4100
27-10-2010,Jharkhand,Other,400,420,410
28-10-2010,Jharkhand,Other,400,420,410
29-10-2010,Jharkhand,Other,400,420,410
30-10-2010,Jharkhand,Other,400,420,410
31-10-2010,Jharkhand,Other,400,420,410
01-11-2010,Jharkhand,Other,400,420,410
03-11-2010,Jharkhand,Other,400,420,410
04-11-2010,Jharkhand,Other,400,420,410
05-11-2010,Jharkhand,Other,400,420,410
06-11-2010,Jharkhand,Other,400,420,410
07-11-2010,Jharkhand,Other,400,420,410
08-11-2010,Jharkhand,Other,400,420,410
10-11-2010,Jharkhand,Other,400,420,410
11-11-2010,Jharkhand,Other,400,420,410
12-11-2010,Jharkhand,Other,400,420,410
13-11-2010,Jharkhand,Other,4000,4200,4100
14-11-2010,Jharkhand,Other,4000,4200,4100
15-11-2010,Jharkhand,Other,4000,4200,4100
17-11-2010,Jharkhand,Other,4200,4400,4300
18-11-2010,Jharkhand,Other,4200,4400,4300
19-11-2010,Jharkhand,Other,4200,4400,4300
20-11-2010,Jharkhand,Other,4200,4400,4300
21-11-2010,Jharkhand,Other,4200,4400,4300
22-11-2010,Jharkhand,Other,4200,4400,4300
23-11-2010,Jharkhand,Other,4200,4400,4300
24-11-2010,Jharkhand,Other,4200,4400,4300
25-11-2010,Jharkhand,Other,4200,4400,4300
26-11-2010,Jharkhand,Other,4200,4400,4300
27-11-2010,Jharkhand,Other,4200,4400,4300
28-11-2010,Jharkhand,Other,4200,4400,4300
29-11-2010,Jharkhand,Other,4200,4400,4300
01-12-2010,Jharkhand,Other,4200,4400,4300
02-12-2010,Jharkhand,Other,4200,4400,4300
03-12-2010,Jharkhand,Other,4100,4300,4200
04-12-2010,Jharkhand,Other,4100,4300,4200
05-12-2010,Jharkhand,Other,4100,4300,4200
06-12-2010,Jharkhand,Other,4100,4300,4200
07-12-2010,Jharkhand,Other,4100,4300,4200
08-12-2010,Jharkhand,Other,4100,4300,4200
09-12-2010,Jharkhand,Other,4100,4300,4200
10-12-2010,Jharkhand,Other,4100,4300,4200
11-12-2010,Jharkhand,Other,4100,4300,4200
12-12-2010,Jharkhand,Other,4100,4300,4200
13-12-2010,Jharkhand,Other,4100,4300,4200
15-12-2010,Jharkhand,Other,4100,4300,4200
16-12-2010,Jharkhand,Other,4100,4300,4200
17-12-2010,Jharkhand,Other,4100,4300,4200
18-12-2010,Jharkhand,Other,4100,4300,4200
19-12-2010,Jharkhand,Other,4100,4300,4200
20-12-2010,Jharkhand,Other,4100,4300,4200
22-12-2010,Jharkhand,Other,4100,4300,4200
23-12-2010,Jharkhand,Other,4100,4300,4200
24-12-2010,Jharkhand,Other,4100,4300,4200
25-12-2010,Jharkhand,Other,4100,4300,4200
26-12-2010,Jharkhand,Other,4100,4300,4200
27-12-2010,Jharkhand,Other,4100,4300,4200
29-12-2010,Jharkhand,Other,4100,4300,4200
30-12-2010,Jharkhand,Other,4100,4300,4200
31-12-2010,Jharkhand,Other,4100,4300,4200
08-01-2010,Madhya Pradesh,Other,9800,9800,9800
28-01-2010,Madhya Pradesh,Other,1800,1800,1800
29-01-2010,Madhya Pradesh,Other,9500,9500,9500
02-03-2010,Madhya Pradesh,Other,9600,9600,9600
31-07-2010,Madhya Pradesh,Other,4500,8000,8000
15-09-2010,Madhya Pradesh,Other,1500,8500,8500
23-09-2010,Madhya Pradesh,Other,9000,9000,9000
25-09-2010,Madhya Pradesh,Other,1900,2000,2000
09-11-2010,Madhya Pradesh,Other,3000,3000,3000
10-11-2010,Madhya Pradesh,Other,6000,6000,6000
30-11-2010,Madhya Pradesh,Other,6500,9000,9000
10-11-2010,Maharashtra,Other,3200,5000,4100
06-01-2010,Orissa,Other,7000,8000,7500
30-01-2010,Orissa,Other,7000,8000,7500
08-02-2010,Orissa,Other,7000,8000,7500
16-02-2010,Orissa,Other,7000,8000,7500
09-04-2010,Orissa,Other,7000,8000,7500
22-04-2010,Orissa,Other,800,1000,900
01-05-2010,Orissa,Other,800,1000,900
08-05-2010,Orissa,Other,900,1200,1000
12-05-2010,Orissa,Other,1000,1200,1200
14-05-2010,Orissa,Other,900,1100,1000
18-05-2010,Orissa,Other,1000,1200,1200
31-05-2010,Orissa,Other,900,1100,1000
02-06-2010,Orissa,Other,900,1100,1000
16-06-2010,Orissa,Other,7000,9000,8000
17-06-2010,Orissa,Other,7000,9000,8000
18-06-2010,Orissa,Other,7000,9000,8000
19-06-2010,Orissa,Other,7000,9000,8000
22-06-2010,Orissa,Other,700,900,800
23-06-2010,Orissa,Other,700,900,800
29-06-2010,Orissa,Other,7000,9000,8000
03-07-2010,Orissa,Other,7000,9000,8000
27-05-2010,Orissa,Other,700,900,850
17-05-2010,Tamil Nadu,Other,1500,1700,1600
30-03-2010,Tamil Nadu,Other,850,900,900
06-04-2010,Tamil Nadu,Other,1000,1000,1000
15-04-2010,Tamil Nadu,Other,1700,1800,1800
19-04-2010,Tamil Nadu,Other,1050,1100,0
26-04-2010,Tamil Nadu,Other,850,900,900
19-05-2010,Tamil Nadu,Other,750,800,800
20-05-2010,Tamil Nadu,Other,800,800,800
21-05-2010,Tamil Nadu,Other,700,800,800
01-06-2010,Tamil Nadu,Other,1750,2000,1800
18-06-2010,Tamil Nadu,Other,1350,1500,1400
22-06-2010,Tamil Nadu,Other,900,1200,1000
30-06-2010,Tamil Nadu,Other,1200,1500,1400
07-07-2010,Tamil Nadu,Other,800,1000,900
21-07-2010,Tamil Nadu,Other,900,1100,1000
10-08-2010,Tamil Nadu,Other,900,1000,950
17-08-2010,Tamil Nadu,Other,900,1100,1000
27-08-2010,Tamil Nadu,Other,900,1100,1000
31-08-2010,Tamil Nadu,Other,900,1000,950
07-09-2010,Tamil Nadu,Other,900,1100,1000
16-09-2010,Tamil Nadu,Other,1100,1200,0
20-09-2010,Tamil Nadu,Other,1500,1750,1625
21-09-2010,Tamil Nadu,Other,1500,1750,1625
19-04-2010,Tamil Nadu,Other,800,900,850
21-04-2010,Tamil Nadu,Other,500,800,750
18-12-2010,Tamil Nadu,Other,500,600,550
04-01-2010,Tamil Nadu,Other,1600,1800,1700
05-01-2010,Tamil Nadu,Other,1600,1800,1700
06-01-2010,Tamil Nadu,Other,1600,1800,1700
07-01-2010,Tamil Nadu,Other,1600,1800,1700
08-01-2010,Tamil Nadu,Other,1600,1800,1700
11-01-2010,Tamil Nadu,Other,1650,1840,1745
12-01-2010,Tamil Nadu,Other,1600,1800,1700
13-01-2010,Tamil Nadu,Other,1600,1800,1700
29-01-2010,Tamil Nadu,Other,1650,1800,1708
04-08-2010,Tamil Nadu,Other,1625,1796,1674
09-08-2010,Tamil Nadu,Other,1677,1972,1824
11-08-2010,Tamil Nadu,Other,1645,1872,1734
12-08-2010,Tamil Nadu,Other,1648,1977,1842
16-08-2010,Tamil Nadu,Other,1628,1873,1728
21-09-2010,Tamil Nadu,Other,1658,1875,1742
22-09-2010,Tamil Nadu,Other,1658,1875,1756
23-09-2010,Tamil Nadu,Other,1658,1892,1743
27-09-2010,Tamil Nadu,Other,1725,1947,1841
28-09-2010,Tamil Nadu,Other,1758,1954,1873
29-09-2010,Tamil Nadu,Other,1759,1895,1842
30-09-2010,Tamil Nadu,Other,1658,1942,1822
01-10-2010,Tamil Nadu,Other,1758,1926,1842
04-10-2010,Tamil Nadu,Other,1825,1938,1843
06-10-2010,Tamil Nadu,Other,1875,1986,1925
08-10-2010,Tamil Nadu,Other,1795,1987,1845
15-10-2010,Tamil Nadu,Other,1785,1998,1842
18-10-2010,Tamil Nadu,Other,1879,2015,1972
19-10-2010,Tamil Nadu,Other,1875,2011,1945
20-10-2010,Tamil Nadu,Other,1875,2011,1945
22-10-2010,Tamil Nadu,Other,1842,1989,1866
01-11-2010,Tamil Nadu,Other,1879,2015,1987
02-11-2010,Tamil Nadu,Other,1785,1978,1875
03-11-2010,Tamil Nadu,Other,1795,1989,1876
08-11-2010,Tamil Nadu,Other,1872,2015,1984
10-11-2010,Tamil Nadu,Other,1879,2010,1946
11-11-2010,Tamil Nadu,Other,1802,2001,1943
12-11-2010,Tamil Nadu,Other,1842,2010,1943
13-11-2010,Tamil Nadu,Other,1840,2015,1940
14-11-2010,Tamil Nadu,Other,1842,2015,1940
15-11-2010,Tamil Nadu,Other,1842,2064,1940
22-11-2010,Tamil Nadu,Other,1879,2015,1943
26-11-2010,Tamil Nadu,Other,1872,2015,1943
27-11-2010,Tamil Nadu,Other,1879,2001,1946
28-11-2010,Tamil Nadu,Other,1845,2015,1943
29-11-2010,Tamil Nadu,Other,1879,2001,1946
30-11-2010,Tamil Nadu,Other,1879,2001,1943
01-12-2010,Tamil Nadu,Other,2015,2158,2048
02-12-2010,Tamil Nadu,Other,1892,2005,1972
03-12-2010,Tamil Nadu,Other,2001,2158,2106
04-01-2010,Tamil Nadu,Other,1600,1800,1700
05-01-2010,Tamil Nadu,Other,1600,1790,1750
06-01-2010,Tamil Nadu,Other,1650,1800,1700
07-01-2010,Tamil Nadu,Other,1600,1800,1700
08-01-2010,Tamil Nadu,Other,1600,1800,1700
11-01-2010,Tamil Nadu,Other,1600,1800,1700
12-01-2010,Tamil Nadu,Other,1600,1800,1700
13-01-2010,Tamil Nadu,Other,1600,1800,1700
30-07-2010,Tamil Nadu,Other,1650,1825,1740
01-08-2010,Tamil Nadu,Other,1560,1745,1680
03-08-2010,Tamil Nadu,Other,1600,1798,1675
04-08-2010,Tamil Nadu,Other,1600,1840,1764
05-08-2010,Tamil Nadu,Other,1650,1845,1738
06-08-2010,Tamil Nadu,Other,1625,1845,1725
07-08-2010,Tamil Nadu,Other,1648,1872,1735
09-08-2010,Tamil Nadu,Other,1625,1987,1872
10-08-2010,Tamil Nadu,Other,1650,1975,1734
11-08-2010,Tamil Nadu,Other,1650,1754,1691
12-08-2010,Tamil Nadu,Other,1624,1875,1754
13-08-2010,Tamil Nadu,Other,1640,1875,1745
14-08-2010,Tamil Nadu,Other,1678,1975,1873
15-08-2010,Tamil Nadu,Other,1687,1875,1729
16-08-2010,Tamil Nadu,Other,1788,1875,1870
17-08-2010,Tamil Nadu,Other,1578,1875,1768
18-08-2010,Tamil Nadu,Other,1518,1783,1648
19-08-2010,Tamil Nadu,Other,1497,1687,1548
20-08-2010,Tamil Nadu,Other,1578,1687,1589
23-08-2010,Tamil Nadu,Other,1587,1784,1684
24-08-2010,Tamil Nadu,Other,1485,1784,1648
25-08-2010,Tamil Nadu,Other,1480,1678,1584
27-08-2010,Tamil Nadu,Other,1654,1879,1746
01-09-2010,Tamil Nadu,Other,1658,1875,1748
02-09-2010,Tamil Nadu,Other,1648,1875,1725
03-09-2010,Tamil Nadu,Other,1678,1879,1746
04-09-2010,Tamil Nadu,Other,1648,1874,1742
05-09-2010,Tamil Nadu,Other,1607,1875,1743
06-09-2010,Tamil Nadu,Other,1748,1897,1794
07-09-2010,Tamil Nadu,Other,1648,1871,1728
08-09-2010,Tamil Nadu,Other,1648,1874,1726
09-09-2010,Tamil Nadu,Other,1648,1875,1742
10-09-2010,Tamil Nadu,Other,1657,1895,1752
11-09-2010,Tamil Nadu,Other,1658,1875,1726
12-09-2010,Tamil Nadu,Other,1658,1875,1726
13-09-2010,Tamil Nadu,Other,1648,1872,1748
14-09-2010,Tamil Nadu,Other,1648,1872,1726
15-09-2010,Tamil Nadu,Other,1642,1842,1726
16-09-2010,Tamil Nadu,Other,1648,1857,1722
17-09-2010,Tamil Nadu,Other,1648,1842,1742
18-09-2010,Tamil Nadu,Other,1687,1875,1726
19-09-2010,Tamil Nadu,Other,1658,1875,1726
20-09-2010,Tamil Nadu,Other,1684,1972,1752
21-09-2010,Tamil Nadu,Other,1658,1876,1796
22-09-2010,Tamil Nadu,Other,1658,1857,1742
23-09-2010,Tamil Nadu,Other,1658,1875,1742
27-09-2010,Tamil Nadu,Other,1728,1894,1746
28-09-2010,Tamil Nadu,Other,1758,1952,1843
29-09-2010,Tamil Nadu,Other,1775,1942,1852
30-09-2010,Tamil Nadu,Other,1648,1875,1715
01-10-2010,Tamil Nadu,Other,1795,1925,1842
04-10-2010,Tamil Nadu,Other,1744,1892,1762
05-10-2010,Tamil Nadu,Other,1872,1986,1912
06-10-2010,Tamil Nadu,Other,1825,1938,1872
07-10-2010,Tamil Nadu,Other,1687,1862,1726
08-10-2010,Tamil Nadu,Other,1726,1945,1872
10-10-2010,Tamil Nadu,Other,4548,4785,4625
11-10-2010,Tamil Nadu,Other,1748,1985,1846
12-10-2010,Tamil Nadu,Other,1687,1985,1872
13-10-2010,Tamil Nadu,Other,1876,1998,1942
14-10-2010,Tamil Nadu,Other,1785,1985,1872
15-10-2010,Tamil Nadu,Other,1785,1989,1872
17-10-2010,Tamil Nadu,Other,1785,2010,1945
18-10-2010,Tamil Nadu,Other,1875,2015,1972
19-10-2010,Tamil Nadu,Other,1875,2011,1945
20-10-2010,Tamil Nadu,Other,1875,2015,1945
21-10-2010,Tamil Nadu,Other,1879,2001,1942
22-10-2010,Tamil Nadu,Other,1795,1985,1846
25-10-2010,Tamil Nadu,Other,4585,4785,4652
26-10-2010,Tamil Nadu,Other,1821,2015,1975
27-10-2010,Tamil Nadu,Other,1872,1989,1892
28-10-2010,Tamil Nadu,Other,1780,1989,1862
30-10-2010,Tamil Nadu,Other,1785,1985,1875
31-10-2010,Tamil Nadu,Other,1789,2015,1843
01-11-2010,Tamil Nadu,Other,1879,2015,1975
02-11-2010,Tamil Nadu,Other,1795,1989,1872
03-11-2010,Tamil Nadu,Other,1795,1968,1876
04-11-2010,Tamil Nadu,Other,1842,2015,1942
06-11-2010,Tamil Nadu,Other,1842,2013,1942
07-11-2010,Tamil Nadu,Other,1875,2013,1945
08-11-2010,Tamil Nadu,Other,1872,2013,1942
09-11-2010,Tamil Nadu,Other,1879,2015,1943
10-11-2010,Tamil Nadu,Other,1840,2005,1946
11-11-2010,Tamil Nadu,Other,1842,2001,1942
12-11-2010,Tamil Nadu,Other,1842,2004,1946
13-11-2010,Tamil Nadu,Other,1840,2015,1940
14-11-2010,Tamil Nadu,Other,1840,2018,1940
15-11-2010,Tamil Nadu,Other,1840,2015,1945
16-11-2010,Tamil Nadu,Other,1846,2016,1946
17-11-2010,Tamil Nadu,Other,1842,2001,1946
18-11-2010,Tamil Nadu,Other,1842,2015,1942
19-11-2010,Tamil Nadu,Other,1842,2015,1940
20-11-2010,Tamil Nadu,Other,1842,2015,1940
21-11-2010,Tamil Nadu,Other,1840,2015,1943
22-11-2010,Tamil Nadu,Other,1870,2015,1940
24-11-2010,Tamil Nadu,Other,1846,2016,1986
25-11-2010,Tamil Nadu,Other,1842,2001,1946
26-11-2010,Tamil Nadu,Other,1875,2015,1942
27-11-2010,Tamil Nadu,Other,1879,2011,1942
28-11-2010,Tamil Nadu,Other,1879,2015,1942
29-11-2010,Tamil Nadu,Other,1879,2015,1943
30-11-2010,Tamil Nadu,Other,1879,2015,1946
01-12-2010,Tamil Nadu,Other,2015,2100,2068
02-12-2010,Tamil Nadu,Other,1875,2009,1942
03-12-2010,Tamil Nadu,Other,2001,2159,2102
05-12-2010,Tamil Nadu,Other,2001,2169,2103
06-12-2010,Tamil Nadu,Other,2005,2195,2100
07-12-2010,Tamil Nadu,Other,2015,2165,2102
08-12-2010,Tamil Nadu,Other,2001,2165,2100
04-01-2010,Tamil Nadu,Other,1600,1800,1700
05-01-2010,Tamil Nadu,Other,1600,1800,1700
06-01-2010,Tamil Nadu,Other,1600,1800,1700
07-01-2010,Tamil Nadu,Other,1600,1800,1700
08-01-2010,Tamil Nadu,Other,1600,1800,1700
30-07-2010,Tamil Nadu,Other,1600,1825,1740
01-08-2010,Tamil Nadu,Other,1605,1790,1670
03-08-2010,Tamil Nadu,Other,1615,1813,1735
04-08-2010,Tamil Nadu,Other,1620,1815,1764
05-08-2010,Tamil Nadu,Other,1625,1834,1794
06-08-2010,Tamil Nadu,Other,1625,1798,1726
07-08-2010,Tamil Nadu,Other,1640,1842,1737
09-08-2010,Tamil Nadu,Other,1625,1785,1697
10-08-2010,Tamil Nadu,Other,1640,1875,1724
11-08-2010,Tamil Nadu,Other,1650,1842,1734
12-08-2010,Tamil Nadu,Other,1497,1876,1734
13-08-2010,Tamil Nadu,Other,1650,1842,1734
14-08-2010,Tamil Nadu,Other,1648,1875,1738
15-08-2010,Tamil Nadu,Other,1528,1678,1597
16-08-2010,Tamil Nadu,Other,1628,1975,1738
17-08-2010,Tamil Nadu,Other,1500,1872,1789
18-08-2010,Tamil Nadu,Other,1578,1879,1738
19-08-2010,Tamil Nadu,Other,1497,1687,1587
20-08-2010,Tamil Nadu,Other,1604,1870,1734
23-08-2010,Tamil Nadu,Other,1587,1784,1649
24-08-2010,Tamil Nadu,Other,1678,1872,1699
25-08-2010,Tamil Nadu,Other,1500,1815,1704
27-08-2010,Tamil Nadu,Other,1628,1874,1735
01-09-2010,Tamil Nadu,Other,1654,1875,1745
02-09-2010,Tamil Nadu,Other,1654,1875,1724
03-09-2010,Tamil Nadu,Other,1648,1879,1648
04-09-2010,Tamil Nadu,Other,1648,1874,1747
05-09-2010,Tamil Nadu,Other,1648,1879,1732
06-09-2010,Tamil Nadu,Other,1648,1872,1723
07-09-2010,Tamil Nadu,Other,1648,1847,1726
08-09-2010,Tamil Nadu,Other,1654,1875,1725
09-09-2010,Tamil Nadu,Other,1648,1875,1742
10-09-2010,Tamil Nadu,Other,1648,1872,1725
11-09-2010,Tamil Nadu,Other,1658,1875,1726
12-09-2010,Tamil Nadu,Other,1648,1875,1736
13-09-2010,Tamil Nadu,Other,1648,1872,1726
14-09-2010,Tamil Nadu,Other,1587,1842,1736
15-09-2010,Tamil Nadu,Other,1625,1874,1736
16-09-2010,Tamil Nadu,Other,1648,1872,1742
17-09-2010,Tamil Nadu,Other,1648,1815,1742
18-09-2010,Tamil Nadu,Other,1648,1875,1726
19-09-2010,Tamil Nadu,Other,1658,1972,1842
20-09-2010,Tamil Nadu,Other,1658,1875,1726
21-09-2010,Tamil Nadu,Other,1629,1799,1736
22-09-2010,Tamil Nadu,Other,1658,1875,1742
23-09-2010,Tamil Nadu,Other,1658,1875,1736
27-09-2010,Tamil Nadu,Other,1728,1946,1816
28-09-2010,Tamil Nadu,Other,1748,1975,1843
29-09-2010,Tamil Nadu,Other,1728,1942,1843
30-09-2010,Tamil Nadu,Other,1658,1872,1742
01-10-2010,Tamil Nadu,Other,1795,1986,1843
04-10-2010,Tamil Nadu,Other,1658,1875,1723
05-10-2010,Tamil Nadu,Other,1685,1972,1843
06-10-2010,Tamil Nadu,Other,1658,1975,1842
07-10-2010,Tamil Nadu,Other,1789,1982,1841
08-10-2010,Tamil Nadu,Other,1742,1982,1846
10-10-2010,Tamil Nadu,Other,1785,1942,1873
11-10-2010,Tamil Nadu,Other,1752,1987,1842
12-10-2010,Tamil Nadu,Other,1748,1958,1873
13-10-2010,Tamil Nadu,Other,1785,1985,1872
14-10-2010,Tamil Nadu,Other,1785,1958,1842
15-10-2010,Tamil Nadu,Other,1785,1985,1875
17-10-2010,Tamil Nadu,Other,1785,1985,1845
18-10-2010,Tamil Nadu,Other,1785,1989,1875
19-10-2010,Tamil Nadu,Other,1845,2015,1975
20-10-2010,Tamil Nadu,Other,1875,2020,1945
21-10-2010,Tamil Nadu,Other,1879,1989,1896
22-10-2010,Tamil Nadu,Other,1785,1985,1875
25-10-2010,Tamil Nadu,Other,1875,2100,1942
26-10-2010,Tamil Nadu,Other,1875,2011,1985
27-10-2010,Tamil Nadu,Other,1875,2015,1942
28-10-2010,Tamil Nadu,Other,1875,2015,1942
30-10-2010,Tamil Nadu,Other,1785,1985,1875
31-10-2010,Tamil Nadu,Other,1785,2015,1951
01-11-2010,Tamil Nadu,Other,1875,2011,1985
02-11-2010,Tamil Nadu,Other,1792,1984,1872
03-11-2010,Tamil Nadu,Other,1795,1989,1876
04-11-2010,Tamil Nadu,Other,1829,2015,1943
06-11-2010,Tamil Nadu,Other,1871,2015,1974
07-11-2010,Tamil Nadu,Other,1849,2032,1942
08-11-2010,Tamil Nadu,Other,1842,2015,1942
09-11-2010,Tamil Nadu,Other,1825,2015,1946
10-11-2010,Tamil Nadu,Other,1846,2010,1975
11-11-2010,Tamil Nadu,Other,1840,2015,1942
12-11-2010,Tamil Nadu,Other,1842,2001,1942
13-11-2010,Tamil Nadu,Other,1842,2019,1910
14-11-2010,Tamil Nadu,Other,1840,2011,1940
15-11-2010,Tamil Nadu,Other,1840,2015,1940
16-11-2010,Tamil Nadu,Other,1840,2015,1943
17-11-2010,Tamil Nadu,Other,1842,2014,1946
18-11-2010,Tamil Nadu,Other,1840,2010,1943
19-11-2010,Tamil Nadu,Other,1842,2015,1940
20-11-2010,Tamil Nadu,Other,1840,2015,1940
21-11-2010,Tamil Nadu,Other,1846,2015,1940
22-11-2010,Tamil Nadu,Other,1846,2019,1946
24-11-2010,Tamil Nadu,Other,1846,2001,1946
25-11-2010,Tamil Nadu,Other,1846,2004,1948
26-11-2010,Tamil Nadu,Other,1879,2015,1942
27-11-2010,Tamil Nadu,Other,1875,2001,1946
28-11-2010,Tamil Nadu,Other,1879,2010,1940
29-11-2010,Tamil Nadu,Other,1878,1999,1920
30-11-2010,Tamil Nadu,Other,1872,2015,1946
01-12-2010,Tamil Nadu,Other,2040,2150,2068
02-12-2010,Tamil Nadu,Other,1859,2015,1942
03-12-2010,Tamil Nadu,Other,2001,2158,2103
05-12-2010,Tamil Nadu,Other,2001,2198,2106
06-12-2010,Tamil Nadu,Other,2010,2189,2105
04-01-2010,Tamil Nadu,Other,1600,1800,1700
05-01-2010,Tamil Nadu,Other,1600,1800,1700
06-01-2010,Tamil Nadu,Other,1600,1800,1700
30-07-2010,Tamil Nadu,Other,1600,1825,1740
01-08-2010,Tamil Nadu,Other,1615,1790,1681
03-08-2010,Tamil Nadu,Other,1608,1843,1734
04-08-2010,Tamil Nadu,Other,1645,1834,1751
05-08-2010,Tamil Nadu,Other,1625,1758,1689
06-08-2010,Tamil Nadu,Other,1625,1832,1742
07-08-2010,Tamil Nadu,Other,1625,1792,1737
09-08-2010,Tamil Nadu,Other,1628,1876,1724
10-08-2010,Tamil Nadu,Other,1640,1872,1734
11-08-2010,Tamil Nadu,Other,1650,1875,1724
12-08-2010,Tamil Nadu,Other,1648,1875,1778
13-08-2010,Tamil Nadu,Other,1644,1975,1843
14-08-2010,Tamil Nadu,Other,1528,1758,1684
15-08-2010,Tamil Nadu,Other,1587,1875,1738
16-08-2010,Tamil Nadu,Other,1528,1877,1764
17-08-2010,Tamil Nadu,Other,1525,1846,1782
19-08-2010,Tamil Nadu,Other,1487,1687,1548
20-08-2010,Tamil Nadu,Other,1587,1784,1684
23-08-2010,Tamil Nadu,Other,1789,1894,1835
24-08-2010,Tamil Nadu,Other,1647,1794,1709
25-08-2010,Tamil Nadu,Other,1648,1894,1764
27-08-2010,Tamil Nadu,Other,1458,1754,1624
01-09-2010,Tamil Nadu,Other,1648,1879,1748
02-09-2010,Tamil Nadu,Other,1648,1875,1754
03-09-2010,Tamil Nadu,Other,1658,1875,1769
04-09-2010,Tamil Nadu,Other,1648,1874,1724
05-09-2010,Tamil Nadu,Other,1548,1875,1746
06-09-2010,Tamil Nadu,Other,1648,1872,1745
07-09-2010,Tamil Nadu,Other,1648,1872,1745
08-09-2010,Tamil Nadu,Other,1648,1872,1794
09-09-2010,Tamil Nadu,Other,1654,1874,1726
10-09-2010,Tamil Nadu,Other,1648,1877,1742
11-09-2010,Tamil Nadu,Other,1648,1874,1748
12-09-2010,Tamil Nadu,Other,1548,1874,1792
13-09-2010,Tamil Nadu,Other,1548,1782,1648
14-09-2010,Tamil Nadu,Other,1648,1872,1762
15-09-2010,Tamil Nadu,Other,1658,1872,1743
16-09-2010,Tamil Nadu,Other,1648,1875,1726
17-09-2010,Tamil Nadu,Other,1658,1872,1726
18-09-2010,Tamil Nadu,Other,1648,1872,1725
19-09-2010,Tamil Nadu,Other,1658,1872,1742
20-09-2010,Tamil Nadu,Other,1658,1872,1736
21-09-2010,Tamil Nadu,Other,1658,1875,1742
22-09-2010,Tamil Nadu,Other,1658,1875,1749
23-09-2010,Tamil Nadu,Other,1721,1941,1872
27-09-2010,Tamil Nadu,Other,1728,1987,1846
28-09-2010,Tamil Nadu,Other,1628,1879,1736
29-09-2010,Tamil Nadu,Other,1795,1925,1815
30-09-2010,Tamil Nadu,Other,1658,1879,1742
01-10-2010,Tamil Nadu,Other,1728,1983,1846
04-10-2010,Tamil Nadu,Other,1687,1942,1843
05-10-2010,Tamil Nadu,Other,1628,1876,1742
06-10-2010,Tamil Nadu,Other,1759,1938,1842
07-10-2010,Tamil Nadu,Other,1628,1879,1725
08-10-2010,Tamil Nadu,Other,1729,1989,1846
11-10-2010,Tamil Nadu,Other,1759,1985,1883
12-10-2010,Tamil Nadu,Other,1785,1987,1875
13-10-2010,Tamil Nadu,Other,1729,1985,1873
