Arrival_Date,State,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
15-05-2013,Chattisgarh,Tobacco,Other,2750,2800
17-06-2013,Chattisgarh,Tobacco,Other,2377,2537
08-07-2013,Chattisgarh,Tobacco,Other,4930,4930
12-10-2013,Chattisgarh,Tobacco,Other,2218,2315
24-12-2013,Chattisgarh,Tobacco,Other,9245,9245
17-01-2013,Chattisgarh,Tobacco,Other,8000,8000
31-01-2013,Chattisgarh,Tobacco,Other,8000,8000
13-02-2013,Chattisgarh,Tobacco,Other,8000,8000
25-02-2013,Chattisgarh,Tobacco,Other,8000,8000
26-02-2013,Chattisgarh,Tobacco,Other,8000,8000
04-03-2013,Chattisgarh,Tobacco,Other,8000,8000
08-03-2013,Chattisgarh,Tobacco,Other,8000,8000
12-03-2013,Chattisgarh,Tobacco,Other,8000,8000
13-03-2013,Chattisgarh,Tobacco,Other,8000,8000
19-03-2013,Chattisgarh,Tobacco,Other,8000,8000
21-03-2013,Chattisgarh,Tobacco,Other,8000,8000
25-03-2013,Chattisgarh,Tobacco,Other,8000,8000
05-04-2013,Chattisgarh,Tobacco,Other,8000,8000
09-04-2013,Chattisgarh,Tobacco,Other,8000,8000
11-04-2013,Chattisgarh,Tobacco,Other,8000,8000
16-04-2013,Chattisgarh,Tobacco,Other,8000,8000
17-04-2013,Chattisgarh,Tobacco,Other,8000,8000
22-04-2013,Chattisgarh,Tobacco,Other,8000,8000
25-04-2013,Chattisgarh,Tobacco,Other,8000,8000
27-04-2013,Chattisgarh,Tobacco,Other,8000,8000
29-04-2013,Chattisgarh,Tobacco,Other,8000,8000
30-04-2013,Chattisgarh,Tobacco,Other,8000,8000
02-05-2013,Chattisgarh,Tobacco,Other,8000,8000
03-05-2013,Chattisgarh,Tobacco,Other,8000,8000
04-05-2013,Chattisgarh,Tobacco,Other,8000,8000
06-05-2013,Chattisgarh,Tobacco,Other,8000,8000
07-05-2013,Chattisgarh,Tobacco,Other,8000,8000
09-05-2013,Chattisgarh,Tobacco,Other,8000,8000
15-05-2013,Chattisgarh,Tobacco,Other,8000,8000
18-05-2013,Chattisgarh,Tobacco,Other,8000,8000
20-05-2013,Chattisgarh,Tobacco,Other,8000,8000
22-05-2013,Chattisgarh,Tobacco,Other,8000,8000
24-05-2013,Chattisgarh,Tobacco,Other,8000,8000
27-05-2013,Chattisgarh,Tobacco,Other,8000,8000
28-05-2013,Chattisgarh,Tobacco,Other,8000,8000
30-05-2013,Chattisgarh,Tobacco,Other,8000,8000
04-06-2013,Chattisgarh,Tobacco,Other,8000,8000
06-06-2013,Chattisgarh,Tobacco,Other,8000,8000
10-06-2013,Chattisgarh,Tobacco,Other,8000,8000
13-06-2013,Chattisgarh,Tobacco,Other,8000,8000
17-06-2013,Chattisgarh,Tobacco,Other,8000,8000
21-06-2013,Chattisgarh,Tobacco,Other,8000,8000
30-06-2013,Chattisgarh,Tobacco,Other,8000,8000
11-07-2013,Chattisgarh,Tobacco,Other,8000,8000
13-07-2013,Chattisgarh,Tobacco,Other,8000,8000
19-07-2013,Chattisgarh,Tobacco,Other,8000,8000
24-07-2013,Chattisgarh,Tobacco,Other,8000,8000
31-07-2013,Chattisgarh,Tobacco,Other,8000,8000
08-08-2013,Chattisgarh,Tobacco,Other,8000,8000
14-08-2013,Chattisgarh,Tobacco,Other,8000,8000
20-08-2013,Chattisgarh,Tobacco,Other,8000,8000
27-08-2013,Chattisgarh,Tobacco,Other,8000,8000
30-08-2013,Chattisgarh,Tobacco,Other,8000,8000
06-09-2013,Chattisgarh,Tobacco,Other,8000,8000
12-09-2013,Chattisgarh,Tobacco,Other,8000,8000
18-09-2013,Chattisgarh,Tobacco,Other,8000,8000
23-09-2013,Chattisgarh,Tobacco,Other,8000,8000
30-09-2013,Chattisgarh,Tobacco,Other,8000,8000
11-10-2013,Chattisgarh,Tobacco,Other,8000,8000
31-10-2013,Chattisgarh,Tobacco,Other,8000,8000
18-11-2013,Chattisgarh,Tobacco,Other,8000,8000
22-11-2013,Chattisgarh,Tobacco,Other,8000,8000
25-11-2013,Chattisgarh,Tobacco,Other,8000,8000
05-12-2013,Chattisgarh,Tobacco,Other,8000,8000
09-12-2013,Chattisgarh,Tobacco,Other,8000,8000
12-12-2013,Chattisgarh,Tobacco,Other,8000,8000
19-12-2013,Chattisgarh,Tobacco,Other,8000,8000
26-12-2013,Chattisgarh,Tobacco,Other,8000,8000
30-12-2013,Chattisgarh,Tobacco,Other,8000,8000
05-06-2013,Chattisgarh,Tobacco,Other,3200,3200
01-01-2013,Gujarat,Tobacco,Other,4755,4755
02-01-2013,Gujarat,Tobacco,Other,5205,5205
04-02-2013,Gujarat,Tobacco,Other,3755,4755
18-02-2013,Gujarat,Tobacco,Other,4255,4605
01-05-2013,Gujarat,Tobacco,Other,2505,6005
02-05-2013,Gujarat,Tobacco,Other,2500,5950
03-05-2013,Gujarat,Tobacco,Other,2755,6000
04-05-2013,Gujarat,Tobacco,Other,2555,6155
06-05-2013,Gujarat,Tobacco,Other,2500,6310
07-05-2013,Gujarat,Tobacco,Other,3000,6135
08-05-2013,Gujarat,Tobacco,Other,3000,6590
09-05-2013,Gujarat,Tobacco,Other,3000,6555
10-05-2013,Gujarat,Tobacco,Other,2750,6000
15-05-2013,Gujarat,Tobacco,Other,2655,6055
16-05-2013,Gujarat,Tobacco,Other,3000,5360
17-05-2013,Gujarat,Tobacco,Other,3000,6085
18-05-2013,Gujarat,Tobacco,Other,3000,6105
20-05-2013,Gujarat,Tobacco,Other,3060,5105
23-05-2013,Gujarat,Tobacco,Other,3710,6500
24-05-2013,Gujarat,Tobacco,Other,3500,6055
27-05-2013,Gujarat,Tobacco,Other,3500,6205
01-06-2013,Gujarat,Tobacco,Other,3500,5500
03-06-2013,Gujarat,Tobacco,Other,3330,5405
04-06-2013,Gujarat,Tobacco,Other,4000,5605
07-06-2013,Gujarat,Tobacco,Other,5000,5500
01-01-2013,Gujarat,Tobacco,Other,4000,4260
02-01-2013,Gujarat,Tobacco,Other,3500,5250
03-01-2013,Gujarat,Tobacco,Other,3500,4651
04-01-2013,Gujarat,Tobacco,Other,4005,6260
05-01-2013,Gujarat,Tobacco,Other,4555,5055
07-01-2013,Gujarat,Tobacco,Other,4025,5105
08-01-2013,Gujarat,Tobacco,Other,4250,4950
09-01-2013,Gujarat,Tobacco,Other,4375,5660
10-01-2013,Gujarat,Tobacco,Other,4025,5400
11-01-2013,Gujarat,Tobacco,Other,4025,5255
12-01-2013,Gujarat,Tobacco,Other,3750,4900
16-01-2013,Gujarat,Tobacco,Other,3500,4725
18-01-2013,Gujarat,Tobacco,Other,3750,4850
19-01-2013,Gujarat,Tobacco,Other,5025,5025
23-01-2013,Gujarat,Tobacco,Other,4555,4555
24-01-2013,Gujarat,Tobacco,Other,4175,5175
28-01-2013,Gujarat,Tobacco,Other,3900,4850
29-01-2013,Gujarat,Tobacco,Other,4055,5155
30-01-2013,Gujarat,Tobacco,Other,4505,5105
31-01-2013,Gujarat,Tobacco,Other,4625,5025
01-02-2013,Gujarat,Tobacco,Other,4830,4830
04-02-2013,Gujarat,Tobacco,Other,4350,4840
06-02-2013,Gujarat,Tobacco,Other,4000,4665
07-02-2013,Gujarat,Tobacco,Other,4455,4770
08-02-2013,Gujarat,Tobacco,Other,3705,4665
11-02-2013,Gujarat,Tobacco,Other,4380,4735
18-02-2013,Gujarat,Tobacco,Other,4055,4055
21-02-2013,Gujarat,Tobacco,Other,4000,4295
26-02-2013,Gujarat,Tobacco,Other,4080,5125
02-03-2013,Gujarat,Tobacco,Other,5000,5000
01-04-2013,Gujarat,Tobacco,Other,2500,5330
02-04-2013,Gujarat,Tobacco,Other,3560,5765
03-04-2013,Gujarat,Tobacco,Other,3500,6155
04-04-2013,Gujarat,Tobacco,Other,3500,6085
05-04-2013,Gujarat,Tobacco,Other,3750,6905
06-04-2013,Gujarat,Tobacco,Other,3500,6935
08-04-2013,Gujarat,Tobacco,Other,4000,6980
09-04-2013,Gujarat,Tobacco,Other,3250,6505
10-04-2013,Gujarat,Tobacco,Other,3000,6800
11-04-2013,Gujarat,Tobacco,Other,3000,6260
12-04-2013,Gujarat,Tobacco,Other,3000,6115
13-04-2013,Gujarat,Tobacco,Other,3000,6245
15-04-2013,Gujarat,Tobacco,Other,2500,6350
16-04-2013,Gujarat,Tobacco,Other,3000,6325
17-04-2013,Gujarat,Tobacco,Other,3005,6080
18-04-2013,Gujarat,Tobacco,Other,3000,6035
19-04-2013,Gujarat,Tobacco,Other,3005,6475
22-04-2013,Gujarat,Tobacco,Other,3025,7505
23-04-2013,Gujarat,Tobacco,Other,3005,6760
24-04-2013,Gujarat,Tobacco,Other,3010,6325
25-04-2013,Gujarat,Tobacco,Other,3205,7070
26-04-2013,Gujarat,Tobacco,Other,3005,6500
27-04-2013,Gujarat,Tobacco,Other,2900,6015
29-04-2013,Gujarat,Tobacco,Other,3010,6505
30-04-2013,Gujarat,Tobacco,Other,2850,6500
01-05-2013,Gujarat,Tobacco,Other,3005,6330
02-05-2013,Gujarat,Tobacco,Other,2950,6630
03-05-2013,Gujarat,Tobacco,Other,3010,6460
04-05-2013,Gujarat,Tobacco,Other,2850,6760
06-05-2013,Gujarat,Tobacco,Other,2850,6765
07-05-2013,Gujarat,Tobacco,Other,2725,6925
08-05-2013,Gujarat,Tobacco,Other,2800,6505
09-05-2013,Gujarat,Tobacco,Other,2750,6555
10-05-2013,Gujarat,Tobacco,Other,2750,6375
11-05-2013,Gujarat,Tobacco,Other,2700,6755
14-05-2013,Gujarat,Tobacco,Other,2600,6510
15-05-2013,Gujarat,Tobacco,Other,2900,6460
16-05-2013,Gujarat,Tobacco,Other,2750,6325
17-05-2013,Gujarat,Tobacco,Other,2800,7000
18-05-2013,Gujarat,Tobacco,Other,3005,6500
20-05-2013,Gujarat,Tobacco,Other,2700,6460
21-05-2013,Gujarat,Tobacco,Other,3500,6805
22-05-2013,Gujarat,Tobacco,Other,3000,6810
24-05-2013,Gujarat,Tobacco,Other,2750,6200
27-05-2013,Gujarat,Tobacco,Other,2700,6625
28-05-2013,Gujarat,Tobacco,Other,2750,6830
29-05-2013,Gujarat,Tobacco,Other,2600,7015
30-05-2013,Gujarat,Tobacco,Other,3000,6760
31-05-2013,Gujarat,Tobacco,Other,3000,6965
01-06-2013,Gujarat,Tobacco,Other,3040,5575
03-06-2013,Gujarat,Tobacco,Other,2800,6255
04-06-2013,Gujarat,Tobacco,Other,2900,6515
05-06-2013,Gujarat,Tobacco,Other,3000,5880
06-06-2013,Gujarat,Tobacco,Other,3000,5630
07-06-2013,Gujarat,Tobacco,Other,4250,6375
08-06-2013,Gujarat,Tobacco,Other,3000,5515
10-06-2013,Gujarat,Tobacco,Other,2500,5865
11-06-2013,Gujarat,Tobacco,Other,3000,6105
12-06-2013,Gujarat,Tobacco,Other,3605,5805
13-06-2013,Gujarat,Tobacco,Other,2775,5555
14-06-2013,Gujarat,Tobacco,Other,2775,6010
15-06-2013,Gujarat,Tobacco,Other,3500,5000
24-10-2013,Gujarat,Tobacco,Other,4000,5555
09-11-2013,Gujarat,Tobacco,Other,5505,6005
25-11-2013,Gujarat,Tobacco,Other,4750,4750
26-11-2013,Gujarat,Tobacco,Other,5390,5390
02-12-2013,Gujarat,Tobacco,Other,5110,6000
03-01-2013,Gujarat,Tobacco,Other,3000,3600
05-01-2013,Gujarat,Tobacco,Other,3000,3500
11-01-2013,Gujarat,Tobacco,Other,3500,3550
04-02-2013,Gujarat,Tobacco,Other,3000,3500
06-02-2013,Gujarat,Tobacco,Other,3500,3750
07-02-2013,Gujarat,Tobacco,Other,3500,3600
08-02-2013,Gujarat,Tobacco,Other,3500,3750
11-02-2013,Gujarat,Tobacco,Other,3000,3500
12-02-2013,Gujarat,Tobacco,Other,3300,3500
14-02-2013,Gujarat,Tobacco,Other,3000,3500
15-02-2013,Gujarat,Tobacco,Other,3300,3450
16-02-2013,Gujarat,Tobacco,Other,3000,3300
20-02-2013,Gujarat,Tobacco,Other,3000,3200
25-02-2013,Gujarat,Tobacco,Other,3000,3150
27-02-2013,Gujarat,Tobacco,Other,3000,3200
04-03-2013,Gujarat,Tobacco,Other,3000,3200
11-03-2013,Gujarat,Tobacco,Other,3000,3300
22-03-2013,Gujarat,Tobacco,Other,3000,3500
25-03-2013,Gujarat,Tobacco,Other,3500,3650
09-04-2013,Gujarat,Tobacco,Other,2400,2700
10-04-2013,Gujarat,Tobacco,Other,2500,2700
22-04-2013,Gujarat,Tobacco,Other,2500,3000
25-04-2013,Gujarat,Tobacco,Other,2200,2500
26-04-2013,Gujarat,Tobacco,Other,2200,2500
03-05-2013,Gujarat,Tobacco,Other,3000,3200
06-05-2013,Gujarat,Tobacco,Other,2500,2900
08-05-2013,Gujarat,Tobacco,Other,2800,3000
09-05-2013,Gujarat,Tobacco,Other,3000,3300
15-05-2013,Gujarat,Tobacco,Other,3000,3500
21-05-2013,Gujarat,Tobacco,Other,3000,3500
22-05-2013,Gujarat,Tobacco,Other,3000,3500
25-05-2013,Gujarat,Tobacco,Other,3350,3500
27-05-2013,Gujarat,Tobacco,Other,3350,3550
28-05-2013,Gujarat,Tobacco,Other,3450,3550
29-05-2013,Gujarat,Tobacco,Other,3450,3550
30-05-2013,Gujarat,Tobacco,Other,3450,3550
31-05-2013,Gujarat,Tobacco,Other,5000,5025
01-06-2013,Gujarat,Tobacco,Other,4900,5050
03-06-2013,Gujarat,Tobacco,Other,4900,5000
05-06-2013,Gujarat,Tobacco,Other,4900,5100
10-06-2013,Gujarat,Tobacco,Other,4900,5100
19-06-2013,Gujarat,Tobacco,Other,4000,5000
21-06-2013,Gujarat,Tobacco,Other,4500,5000
26-06-2013,Gujarat,Tobacco,Other,4500,5000
22-03-2013,Gujarat,Tobacco,Other,3500,3560
25-03-2013,Gujarat,Tobacco,Other,3300,3600
03-04-2013,Gujarat,Tobacco,Other,3000,3500
10-04-2013,Gujarat,Tobacco,Other,2500,2650
16-04-2013,Gujarat,Tobacco,Other,3300,3400
17-04-2013,Gujarat,Tobacco,Other,3000,3500
25-04-2013,Gujarat,Tobacco,Other,2200,2500
26-04-2013,Gujarat,Tobacco,Other,2200,2500
01-05-2013,Gujarat,Tobacco,Other,2500,2700
06-05-2013,Gujarat,Tobacco,Other,2600,2800
07-05-2013,Gujarat,Tobacco,Other,2600,2800
08-05-2013,Gujarat,Tobacco,Other,2500,2800
09-05-2013,Gujarat,Tobacco,Other,3000,3300
15-05-2013,Gujarat,Tobacco,Other,3000,3500
22-05-2013,Gujarat,Tobacco,Other,3000,3500
26-05-2013,Gujarat,Tobacco,Other,3450,3550
27-05-2013,Gujarat,Tobacco,Other,3450,3550
28-05-2013,Gujarat,Tobacco,Other,3450,3550
29-05-2013,Gujarat,Tobacco,Other,3450,3550
30-05-2013,Gujarat,Tobacco,Other,3450,3550
31-05-2013,Gujarat,Tobacco,Other,5000,5020
01-06-2013,Gujarat,Tobacco,Other,4950,5025
03-06-2013,Gujarat,Tobacco,Other,4900,5000
04-06-2013,Gujarat,Tobacco,Other,4900,5110
05-06-2013,Gujarat,Tobacco,Other,4950,5100
10-06-2013,Gujarat,Tobacco,Other,4900,5100
11-06-2013,Gujarat,Tobacco,Other,5000,5100
12-06-2013,Gujarat,Tobacco,Other,4900,5000
20-06-2013,Gujarat,Tobacco,Other,4000,4500
26-06-2013,Gujarat,Tobacco,Other,4500,5000
01-01-2013,Jharkhand,Tobacco,Other,8500,9500
02-01-2013,Jharkhand,Tobacco,Other,8500,9500
03-01-2013,Jharkhand,Tobacco,Other,8500,9500
04-01-2013,Jharkhand,Tobacco,Other,8500,9500
05-01-2013,Jharkhand,Tobacco,Other,8500,9500
06-01-2013,Jharkhand,Tobacco,Other,8500,9500
07-01-2013,Jharkhand,Tobacco,Other,8500,9500
08-01-2013,Jharkhand,Tobacco,Other,8500,9500
10-01-2013,Jharkhand,Tobacco,Other,8500,9500
11-01-2013,Jharkhand,Tobacco,Other,8500,9500
12-01-2013,Jharkhand,Tobacco,Other,8500,9500
13-01-2013,Jharkhand,Tobacco,Other,8500,9500
14-01-2013,Jharkhand,Tobacco,Other,8500,9500
15-01-2013,Jharkhand,Tobacco,Other,8500,9500
16-01-2013,Jharkhand,Tobacco,Other,8500,9500
17-01-2013,Jharkhand,Tobacco,Other,8500,9500
18-01-2013,Jharkhand,Tobacco,Other,8500,9500
19-01-2013,Jharkhand,Tobacco,Other,8500,9500
20-01-2013,Jharkhand,Tobacco,Other,8500,9500
21-01-2013,Jharkhand,Tobacco,Other,8500,9500
22-01-2013,Jharkhand,Tobacco,Other,8500,9500
23-01-2013,Jharkhand,Tobacco,Other,8500,9500
24-01-2013,Jharkhand,Tobacco,Other,8500,9500
25-01-2013,Jharkhand,Tobacco,Other,8500,9500
26-01-2013,Jharkhand,Tobacco,Other,8500,9500
27-01-2013,Jharkhand,Tobacco,Other,8500,9500
28-01-2013,Jharkhand,Tobacco,Other,8500,9500
29-01-2013,Jharkhand,Tobacco,Other,8500,9500
30-01-2013,Jharkhand,Tobacco,Other,8500,9500
31-01-2013,Jharkhand,Tobacco,Other,8500,9500
01-02-2013,Jharkhand,Tobacco,Other,8500,9500
02-02-2013,Jharkhand,Tobacco,Other,8500,9500
03-02-2013,Jharkhand,Tobacco,Other,8500,9500
04-02-2013,Jharkhand,Tobacco,Other,8500,9500
05-02-2013,Jharkhand,Tobacco,Other,8500,9500
06-02-2013,Jharkhand,Tobacco,Other,8500,9500
07-02-2013,Jharkhand,Tobacco,Other,8500,9500
08-02-2013,Jharkhand,Tobacco,Other,8500,9500
09-02-2013,Jharkhand,Tobacco,Other,8500,9500
10-02-2013,Jharkhand,Tobacco,Other,8500,9500
11-02-2013,Jharkhand,Tobacco,Other,8500,9500
12-02-2013,Jharkhand,Tobacco,Other,8500,9500
13-02-2013,Jharkhand,Tobacco,Other,8500,9500
14-02-2013,Jharkhand,Tobacco,Other,8500,9500
15-02-2013,Jharkhand,Tobacco,Other,8500,9500
16-02-2013,Jharkhand,Tobacco,Other,8500,9500
17-02-2013,Jharkhand,Tobacco,Other,8500,9500
18-02-2013,Jharkhand,Tobacco,Other,8500,9500
19-02-2013,Jharkhand,Tobacco,Other,8500,9500
20-02-2013,Jharkhand,Tobacco,Other,8500,9500
21-02-2013,Jharkhand,Tobacco,Other,8500,9500
22-02-2013,Jharkhand,Tobacco,Other,8500,9500
23-02-2013,Jharkhand,Tobacco,Other,8500,9500
24-02-2013,Jharkhand,Tobacco,Other,8500,9500
25-02-2013,Jharkhand,Tobacco,Other,8500,9500
26-02-2013,Jharkhand,Tobacco,Other,8500,9500
27-02-2013,Jharkhand,Tobacco,Other,8500,9500
28-02-2013,Jharkhand,Tobacco,Other,8500,9500
01-03-2013,Jharkhand,Tobacco,Other,8500,9500
02-03-2013,Jharkhand,Tobacco,Other,8500,9500
03-03-2013,Jharkhand,Tobacco,Other,8500,9500
04-03-2013,Jharkhand,Tobacco,Other,8500,9500
05-03-2013,Jharkhand,Tobacco,Other,8500,9500
06-03-2013,Jharkhand,Tobacco,Other,8500,9500
07-03-2013,Jharkhand,Tobacco,Other,8500,9000
08-03-2013,Jharkhand,Tobacco,Other,8500,9000
09-03-2013,Jharkhand,Tobacco,Other,8500,9000
10-03-2013,Jharkhand,Tobacco,Other,8500,9000
11-03-2013,Jharkhand,Tobacco,Other,8500,9000
12-03-2013,Jharkhand,Tobacco,Other,8500,9000
13-03-2013,Jharkhand,Tobacco,Other,8500,9000
14-03-2013,Jharkhand,Tobacco,Other,8500,9000
15-03-2013,Jharkhand,Tobacco,Other,8500,9000
16-03-2013,Jharkhand,Tobacco,Other,8500,9000
17-03-2013,Jharkhand,Tobacco,Other,8500,9000
18-03-2013,Jharkhand,Tobacco,Other,8500,9000
19-03-2013,Jharkhand,Tobacco,Other,8500,9000
20-03-2013,Jharkhand,Tobacco,Other,8500,9000
21-03-2013,Jharkhand,Tobacco,Other,8500,9000
22-03-2013,Jharkhand,Tobacco,Other,8500,9000
23-03-2013,Jharkhand,Tobacco,Other,8500,9000
24-03-2013,Jharkhand,Tobacco,Other,8500,9000
25-03-2013,Jharkhand,Tobacco,Other,8500,9000
26-03-2013,Jharkhand,Tobacco,Other,8500,9000
27-03-2013,Jharkhand,Tobacco,Other,8500,9000
28-03-2013,Jharkhand,Tobacco,Other,8500,9000
29-03-2013,Jharkhand,Tobacco,Other,8500,9000
30-03-2013,Jharkhand,Tobacco,Other,8500,9000
31-03-2013,Jharkhand,Tobacco,Other,8500,9000
01-04-2013,Jharkhand,Tobacco,Other,8500,9000
02-04-2013,Jharkhand,Tobacco,Other,8500,9000
03-04-2013,Jharkhand,Tobacco,Other,8500,9000
30-04-2013,Jharkhand,Tobacco,Other,15000,20000
01-05-2013,Jharkhand,Tobacco,Other,15000,20000
02-05-2013,Jharkhand,Tobacco,Other,15000,20000
03-05-2013,Jharkhand,Tobacco,Other,15000,20000
04-05-2013,Jharkhand,Tobacco,Other,15000,20000
05-05-2013,Jharkhand,Tobacco,Other,15000,20000
06-05-2013,Jharkhand,Tobacco,Other,15000,20000
07-05-2013,Jharkhand,Tobacco,Other,15000,20000
08-05-2013,Jharkhand,Tobacco,Other,15000,20000
09-05-2013,Jharkhand,Tobacco,Other,15000,20000
10-05-2013,Jharkhand,Tobacco,Other,15000,20000
11-05-2013,Jharkhand,Tobacco,Other,15000,20000
12-05-2013,Jharkhand,Tobacco,Other,15000,20000
13-05-2013,Jharkhand,Tobacco,Other,15000,20000
14-05-2013,Jharkhand,Tobacco,Other,15000,20000
15-05-2013,Jharkhand,Tobacco,Other,15000,20000
16-05-2013,Jharkhand,Tobacco,Other,15000,20000
17-05-2013,Jharkhand,Tobacco,Other,15000,20000
18-05-2013,Jharkhand,Tobacco,Other,15000,20000
19-05-2013,Jharkhand,Tobacco,Other,15000,20000
20-05-2013,Jharkhand,Tobacco,Other,15000,20000
21-05-2013,Jharkhand,Tobacco,Other,15000,20000
22-05-2013,Jharkhand,Tobacco,Other,15000,20000
23-05-2013,Jharkhand,Tobacco,Other,15000,20000
24-05-2013,Jharkhand,Tobacco,Other,15000,20000
25-05-2013,Jharkhand,Tobacco,Other,18000,22000
26-05-2013,Jharkhand,Tobacco,Other,18000,22000
27-05-2013,Jharkhand,Tobacco,Other,18000,22000
28-05-2013,Jharkhand,Tobacco,Other,18000,22000
29-05-2013,Jharkhand,Tobacco,Other,18000,22000
30-05-2013,Jharkhand,Tobacco,Other,18000,22000
31-05-2013,Jharkhand,Tobacco,Other,18000,22000
01-06-2013,Jharkhand,Tobacco,Other,18000,22000
02-06-2013,Jharkhand,Tobacco,Other,18000,22000
03-06-2013,Jharkhand,Tobacco,Other,18000,22000
04-06-2013,Jharkhand,Tobacco,Other,18000,22000
05-06-2013,Jharkhand,Tobacco,Other,18000,22000
06-06-2013,Jharkhand,Tobacco,Other,18000,22000
07-06-2013,Jharkhand,Tobacco,Other,18000,22000
08-06-2013,Jharkhand,Tobacco,Other,18000,22000
09-06-2013,Jharkhand,Tobacco,Other,18000,22000
10-06-2013,Jharkhand,Tobacco,Other,18000,22000
11-06-2013,Jharkhand,Tobacco,Other,18000,22000
12-06-2013,Jharkhand,Tobacco,Other,18000,22000
13-06-2013,Jharkhand,Tobacco,Other,18000,22000
14-06-2013,Jharkhand,Tobacco,Other,18000,22000
15-06-2013,Jharkhand,Tobacco,Other,18000,22000
16-06-2013,Jharkhand,Tobacco,Other,18000,22000
17-06-2013,Jharkhand,Tobacco,Other,18000,22000
18-06-2013,Jharkhand,Tobacco,Other,18000,22000
19-06-2013,Jharkhand,Tobacco,Other,18000,22000
20-06-2013,Jharkhand,Tobacco,Other,18000,22000
21-06-2013,Jharkhand,Tobacco,Other,18000,22000
22-06-2013,Jharkhand,Tobacco,Other,18000,22000
23-06-2013,Jharkhand,Tobacco,Other,18000,22000
24-06-2013,Jharkhand,Tobacco,Other,18000,22000
25-06-2013,Jharkhand,Tobacco,Other,18000,22000
26-06-2013,Jharkhand,Tobacco,Other,18000,22000
27-06-2013,Jharkhand,Tobacco,Other,18000,22000
28-06-2013,Jharkhand,Tobacco,Other,18000,22000
29-06-2013,Jharkhand,Tobacco,Other,18000,22000
30-06-2013,Jharkhand,Tobacco,Other,18000,22000
01-07-2013,Jharkhand,Tobacco,Other,18000,22000
02-07-2013,Jharkhand,Tobacco,Other,18000,22000
03-07-2013,Jharkhand,Tobacco,Other,18000,22000
04-07-2013,Jharkhand,Tobacco,Other,18000,22000
05-07-2013,Jharkhand,Tobacco,Other,18000,22000
06-07-2013,Jharkhand,Tobacco,Other,18000,22000
07-07-2013,Jharkhand,Tobacco,Other,18000,22000
08-07-2013,Jharkhand,Tobacco,Other,18000,22000
09-07-2013,Jharkhand,Tobacco,Other,18000,22000
10-07-2013,Jharkhand,Tobacco,Other,3000,4000
11-07-2013,Jharkhand,Tobacco,Other,3000,4000
12-07-2013,Jharkhand,Tobacco,Other,3000,4000
13-07-2013,Jharkhand,Tobacco,Other,3000,4000
