Arrival_Date,State,Variety,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
22-11-2012,Gujarat,Other,4005,5105,4870
23-11-2012,Gujarat,Other,4250,5005,4900
24-11-2012,Gujarat,Other,4750,5050,4950
26-11-2012,Gujarat,Other,3455,5125,4800
27-11-2012,Gujarat,Other,3505,4445,4400
29-11-2012,Gujarat,Other,3501,4660,4505
30-11-2012,Gujarat,Other,3750,4855,4750
01-12-2012,Gujarat,Other,4000,5935,5200
03-12-2012,Gujarat,Other,4880,5340,5100
04-12-2012,Gujarat,Other,4505,6010,5550
05-12-2012,Gujarat,Other,4005,6010,5400
06-12-2012,Gujarat,Other,4255,5335,5255
07-12-2012,Gujarat,Other,3500,5100,5005
08-12-2012,Gujarat,Other,4060,5005,4950
10-12-2012,Gujarat,Other,4025,5810,5550
11-12-2012,Gujarat,Other,4250,5855,5505
12-12-2012,Gujarat,Other,3755,5630,5450
13-12-2012,Gujarat,Other,4090,5630,5510
14-12-2012,Gujarat,Other,4525,5650,5450
15-12-2012,Gujarat,Other,3875,5450,5405
18-12-2012,Gujarat,Other,4000,5255,5100
19-12-2012,Gujarat,Other,3555,5500,5450
22-12-2012,Gujarat,Other,4665,5545,5480
24-12-2012,Gujarat,Other,3860,5510,5450
25-12-2012,Gujarat,Other,3500,5505,5470
26-12-2012,Gujarat,Other,3555,5850,5650
27-12-2012,Gujarat,Other,3255,5500,5100
28-12-2012,Gujarat,Other,3500,5025,4980
29-12-2012,Gujarat,Other,3655,5255,5100
31-12-2012,Gujarat,Other,4000,5505,5250
17-05-2012,Gujarat,Other,3100,3450,3300
02-06-2012,Gujarat,Other,2200,2350,2300
11-06-2012,Gujarat,Other,2500,2800,2700
22-06-2012,Gujarat,Other,3100,3300,3200
25-06-2012,Gujarat,Other,3500,4000,3750
26-06-2012,Gujarat,Other,4000,4070,4035
28-06-2012,Gujarat,Other,3075,4000,3500
30-06-2012,Gujarat,Other,3100,3500,3200
02-07-2012,Gujarat,Other,3500,4000,3750
04-07-2012,Gujarat,Other,3500,4000,3750
20-07-2012,Gujarat,Other,3000,3500,3300
24-07-2012,Gujarat,Other,2400,3000,2700
07-08-2012,Gujarat,Other,3000,3250,3150
22-11-2012,Gujarat,Other,3975,4025,4000
26-11-2012,Gujarat,Other,4050,4150,4100
11-12-2012,Gujarat,Other,3000,3500,3300
12-12-2012,Gujarat,Other,3000,3250,3150
13-12-2012,Gujarat,Other,3000,3200,3100
25-05-2012,Gujarat,Verginia,2800,3000,2900
21-06-2012,Gujarat,Verginia,3000,3100,3050
02-01-2012,Jharkhand,Other,26000,27000,26500
03-01-2012,Jharkhand,Other,26000,27000,26500
04-01-2012,Jharkhand,Other,26000,26500,26200
05-01-2012,Jharkhand,Other,26000,26200,26100
06-01-2012,Jharkhand,Other,25000,26000,25500
07-01-2012,Jharkhand,Other,26000,26500,26200
09-01-2012,Jharkhand,Other,26000,26500,26200
10-01-2012,Jharkhand,Other,26000,26500,26200
13-01-2012,Jharkhand,Other,26200,26300,26200
16-01-2012,Jharkhand,Other,26200,26300,26200
17-01-2012,Jharkhand,Other,26200,26300,26200
18-01-2012,Jharkhand,Other,26200,26300,26200
19-01-2012,Jharkhand,Other,26000,26300,26200
20-01-2012,Jharkhand,Other,24000,25000,24500
21-01-2012,Jharkhand,Other,26000,26200,26100
24-01-2012,Jharkhand,Other,26000,26200,26100
25-01-2012,Jharkhand,Other,26000,26100,26050
27-01-2012,Jharkhand,Other,26000,26100,26050
30-01-2012,Jharkhand,Other,26000,26500,26200
31-01-2012,Jharkhand,Other,26000,26500,26200
01-02-2012,Jharkhand,Other,26000,26500,26100
02-02-2012,Jharkhand,Other,26000,26500,26200
03-02-2012,Jharkhand,Other,26000,26200,26100
04-02-2012,Jharkhand,Other,26100,26300,26200
06-02-2012,Jharkhand,Other,26000,26200,26100
08-02-2012,Jharkhand,Other,26100,26200,26100
09-02-2012,Jharkhand,Other,26100,26300,26200
10-02-2012,Jharkhand,Other,26000,26300,26200
11-02-2012,Jharkhand,Other,26000,26200,26100
13-02-2012,Jharkhand,Other,26000,26200,26100
01-03-2012,Jharkhand,Other,25000,26000,25500
02-03-2012,Jharkhand,Other,25000,26000,25500
03-03-2012,Jharkhand,Other,25000,26000,25500
05-03-2012,Jharkhand,Other,25000,26000,25500
06-03-2012,Jharkhand,Other,25000,26000,25500
07-03-2012,Jharkhand,Other,25000,26000,25500
10-03-2012,Jharkhand,Other,25000,26000,25500
12-03-2012,Jharkhand,Other,25000,26000,25500
13-03-2012,Jharkhand,Other,25000,26000,25500
14-03-2012,Jharkhand,Other,25000,26000,25500
15-03-2012,Jharkhand,Other,25000,26000,25500
01-01-2012,Jharkhand,Other,7000,8000,7500
02-01-2012,Jharkhand,Other,7000,8000,7500
03-01-2012,Jharkhand,Other,7000,8000,7500
04-01-2012,Jharkhand,Other,7000,8000,7500
05-01-2012,Jharkhand,Other,7000,8000,7500
06-01-2012,Jharkhand,Other,7000,8000,7500
07-01-2012,Jharkhand,Other,7000,8000,7500
08-01-2012,Jharkhand,Other,7000,8000,7500
09-01-2012,Jharkhand,Other,7000,8000,7500
10-01-2012,Jharkhand,Other,7000,8000,7500
11-01-2012,Jharkhand,Other,7000,8000,7500
12-01-2012,Jharkhand,Other,7000,8000,7500
13-01-2012,Jharkhand,Other,7000,8000,7500
15-01-2012,Jharkhand,Other,7000,8000,7500
16-01-2012,Jharkhand,Other,7000,8000,7500
17-01-2012,Jharkhand,Other,7000,8000,7500
18-01-2012,Jharkhand,Other,7000,8000,7500
19-01-2012,Jharkhand,Other,7000,8000,7500
20-01-2012,Jharkhand,Other,7000,8000,7500
21-01-2012,Jharkhand,Other,7000,8000,7500
22-01-2012,Jharkhand,Other,7000,8000,7500
23-01-2012,Jharkhand,Other,7000,8000,7500
24-01-2012,Jharkhand,Other,7000,8000,7500
25-01-2012,Jharkhand,Other,7000,8000,7500
26-01-2012,Jharkhand,Other,7000,8000,7500
27-01-2012,Jharkhand,Other,7000,8000,7500
28-01-2012,Jharkhand,Other,7000,8000,7500
29-01-2012,Jharkhand,Other,7000,8000,7500
30-01-2012,Jharkhand,Other,7000,8000,7500
31-01-2012,Jharkhand,Other,7000,8000,7500
01-02-2012,Jharkhand,Other,7000,8000,7500
02-02-2012,Jharkhand,Other,8000,9000,8500
03-02-2012,Jharkhand,Other,7000,8000,7500
04-02-2012,Jharkhand,Other,7000,8000,7500
05-02-2012,Jharkhand,Other,7000,8000,7500
06-02-2012,Jharkhand,Other,7000,8000,7500
07-02-2012,Jharkhand,Other,7000,8000,7500
08-02-2012,Jharkhand,Other,7000,8000,7500
09-02-2012,Jharkhand,Other,7000,8000,7500
10-02-2012,Jharkhand,Other,5000,6000,5500
11-02-2012,Jharkhand,Other,7000,8000,7500
12-02-2012,Jharkhand,Other,7000,8000,7500
13-02-2012,Jharkhand,Other,7000,8000,7500
14-02-2012,Jharkhand,Other,8000,9000,8500
15-02-2012,Jharkhand,Other,3000,4000,3500
16-02-2012,Jharkhand,Other,7000,8000,7500
17-02-2012,Jharkhand,Other,7000,8000,7500
18-02-2012,Jharkhand,Other,10000,12000,11000
19-02-2012,Jharkhand,Other,10000,12000,11000
20-02-2012,Jharkhand,Other,10000,12000,11000
21-02-2012,Jharkhand,Other,8000,9000,8500
22-02-2012,Jharkhand,Other,8000,9000,8500
23-02-2012,Jharkhand,Other,8000,9000,8500
24-02-2012,Jharkhand,Other,8000,9000,8500
25-02-2012,Jharkhand,Other,8000,9000,8500
26-02-2012,Jharkhand,Other,8000,9000,8500
27-02-2012,Jharkhand,Other,8000,9000,8500
28-02-2012,Jharkhand,Other,8000,9000,8500
29-02-2012,Jharkhand,Other,8000,9000,8500
01-03-2012,Jharkhand,Other,8000,9000,8500
02-03-2012,Jharkhand,Other,8000,9000,8500
03-03-2012,Jharkhand,Other,8000,9000,8500
04-03-2012,Jharkhand,Other,8000,9000,8500
05-03-2012,Jharkhand,Other,8000,9000,8500
06-03-2012,Jharkhand,Other,8000,9000,8500
07-03-2012,Jharkhand,Other,8000,9000,8500
08-03-2012,Jharkhand,Other,8000,9000,8500
09-03-2012,Jharkhand,Other,8000,9000,8500
10-03-2012,Jharkhand,Other,8000,9000,8500
11-03-2012,Jharkhand,Other,8000,9000,8500
12-03-2012,Jharkhand,Other,8000,9000,8500
13-03-2012,Jharkhand,Other,8000,9000,8500
14-03-2012,Jharkhand,Other,8000,9000,8500
15-03-2012,Jharkhand,Other,8000,9000,8500
16-03-2012,Jharkhand,Other,8000,9000,8500
17-03-2012,Jharkhand,Other,8000,9000,8500
18-03-2012,Jharkhand,Other,8000,9000,8500
19-03-2012,Jharkhand,Other,8000,9000,8500
20-03-2012,Jharkhand,Other,8000,9000,8500
21-03-2012,Jharkhand,Other,8000,9000,8500
22-03-2012,Jharkhand,Other,8000,9000,8500
23-03-2012,Jharkhand,Other,8000,9000,8500
24-03-2012,Jharkhand,Other,8000,9000,8500
25-03-2012,Jharkhand,Other,8000,9000,8500
26-03-2012,Jharkhand,Other,8000,9000,8500
27-03-2012,Jharkhand,Other,8000,9000,8500
28-03-2012,Jharkhand,Other,8000,9000,8500
29-03-2012,Jharkhand,Other,8000,9000,8500
30-03-2012,Jharkhand,Other,8000,9000,8500
31-03-2012,Jharkhand,Other,8000,9000,8500
01-04-2012,Jharkhand,Other,8000,9000,8500
03-04-2012,Jharkhand,Other,8000,9000,8500
04-04-2012,Jharkhand,Other,8000,9000,8500
05-04-2012,Jharkhand,Other,8000,9000,8500
06-04-2012,Jharkhand,Other,8000,9000,8500
07-04-2012,Jharkhand,Other,8000,9000,8500
08-04-2012,Jharkhand,Other,8000,9000,8500
09-04-2012,Jharkhand,Other,8000,9000,8500
10-04-2012,Jharkhand,Other,8000,9000,8500
11-04-2012,Jharkhand,Other,8000,9000,8500
12-04-2012,Jharkhand,Other,8000,9000,8500
13-04-2012,Jharkhand,Other,8000,9000,8500
14-04-2012,Jharkhand,Other,8000,9000,8500
15-04-2012,Jharkhand,Other,8000,9000,8500
16-04-2012,Jharkhand,Other,8000,9000,8500
17-04-2012,Jharkhand,Other,8000,9000,8500
18-04-2012,Jharkhand,Other,8000,9000,8500
19-04-2012,Jharkhand,Other,8000,9000,8500
20-04-2012,Jharkhand,Other,8000,9000,8500
21-04-2012,Jharkhand,Other,8000,9000,8500
22-04-2012,Jharkhand,Other,8000,9000,8500
23-04-2012,Jharkhand,Other,8000,9000,8500
24-04-2012,Jharkhand,Other,8000,9000,8500
25-04-2012,Jharkhand,Other,8000,9000,8500
26-04-2012,Jharkhand,Other,8000,9000,8500
27-04-2012,Jharkhand,Other,8000,9000,8500
28-04-2012,Jharkhand,Other,8000,9000,8500
29-04-2012,Jharkhand,Other,8000,9000,8500
30-04-2012,Jharkhand,Other,8000,9000,8500
01-05-2012,Jharkhand,Other,8000,9000,8500
02-05-2012,Jharkhand,Other,8000,9000,8500
03-05-2012,Jharkhand,Other,8000,9000,8500
04-05-2012,Jharkhand,Other,8000,9000,8500
05-05-2012,Jharkhand,Other,8000,9000,8500
06-05-2012,Jharkhand,Other,8000,9000,8500
07-05-2012,Jharkhand,Other,8000,9000,8500
08-05-2012,Jharkhand,Other,8000,9000,8500
09-05-2012,Jharkhand,Other,8000,9000,8500
10-05-2012,Jharkhand,Other,8000,9000,8500
11-05-2012,Jharkhand,Other,8000,9000,8500
12-05-2012,Jharkhand,Other,8000,9000,8500
13-05-2012,Jharkhand,Other,8000,9000,8500
14-05-2012,Jharkhand,Other,8000,9000,8500
15-05-2012,Jharkhand,Other,8000,9000,8500
16-05-2012,Jharkhand,Other,8000,9000,8500
17-05-2012,Jharkhand,Other,8000,9000,8500
18-05-2012,Jharkhand,Other,8000,9000,8500
19-05-2012,Jharkhand,Other,8000,9000,8500
20-05-2012,Jharkhand,Other,8000,9000,8500
21-05-2012,Jharkhand,Other,8000,9000,8500
22-05-2012,Jharkhand,Other,8000,9000,8500
23-05-2012,Jharkhand,Other,8000,9000,8500
24-05-2012,Jharkhand,Other,8000,9000,8500
25-05-2012,Jharkhand,Other,8000,9000,8500
26-05-2012,Jharkhand,Other,8000,9000,8500
27-05-2012,Jharkhand,Other,8000,9000,8500
28-05-2012,Jharkhand,Other,8000,9000,8500
29-05-2012,Jharkhand,Other,8000,9000,8500
30-05-2012,Jharkhand,Other,8000,9000,8500
31-05-2012,Jharkhand,Other,8000,9000,8500
01-06-2012,Jharkhand,Other,8000,9000,8500
02-06-2012,Jharkhand,Other,8000,9000,8500
03-06-2012,Jharkhand,Other,8000,9000,8500
04-06-2012,Jharkhand,Other,8000,9000,8500
05-06-2012,Jharkhand,Other,8000,9000,8500
06-06-2012,Jharkhand,Other,8000,9000,8500
07-06-2012,Jharkhand,Other,8000,9000,8500
08-06-2012,Jharkhand,Other,8000,9000,8500
09-06-2012,Jharkhand,Other,8000,9000,8500
10-06-2012,Jharkhand,Other,8000,9000,8500
11-06-2012,Jharkhand,Other,8000,9000,8500
12-06-2012,Jharkhand,Other,8000,9000,8500
13-06-2012,Jharkhand,Other,8000,9000,8500
14-06-2012,Jharkhand,Other,8000,9000,8500
15-06-2012,Jharkhand,Other,8000,9000,8500
16-06-2012,Jharkhand,Other,8000,9000,8500
17-06-2012,Jharkhand,Other,8000,9000,8500
18-06-2012,Jharkhand,Other,8000,9000,8500
19-06-2012,Jharkhand,Other,8000,9000,8500
20-06-2012,Jharkhand,Other,8000,9000,8500
21-06-2012,Jharkhand,Other,8000,9000,8500
22-06-2012,Jharkhand,Other,8000,9000,8500
23-06-2012,Jharkhand,Other,8000,9000,8500
24-06-2012,Jharkhand,Other,8000,9000,8500
25-06-2012,Jharkhand,Other,8000,9000,8500
26-06-2012,Jharkhand,Other,8000,9000,8500
27-06-2012,Jharkhand,Other,8000,9000,8500
28-06-2012,Jharkhand,Other,8000,9000,8500
29-06-2012,Jharkhand,Other,8000,9000,8500
30-06-2012,Jharkhand,Other,8000,9000,8500
01-07-2012,Jharkhand,Other,8000,9000,8500
02-07-2012,Jharkhand,Other,8000,9000,8500
03-07-2012,Jharkhand,Other,8000,9000,8500
04-07-2012,Jharkhand,Other,8000,9000,8500
05-07-2012,Jharkhand,Other,8000,9000,8500
06-07-2012,Jharkhand,Other,8000,9000,8500
07-07-2012,Jharkhand,Other,8000,9000,8500
